Jiangxi,南昌,0
Jiangxi,景德镇,83
Jiangxi,萍乡,0
Jiangxi,九江,0
Jiangxi,新余,0
Jiangxi,鹰潭,0
Jiangxi,赣州,0
Jiangxi,吉安,0
Jiangxi,宜春,0
Jiangxi,抚州,40
Jiangxi,上饶,0
