Sichuan,成都,37
Sichuan,自贡,0
Sichuan,攀枝花,0
Sichuan,泸州,0
Sichuan,德阳,0
Sichuan,绵阳,83
Sichuan,广元,0
Sichuan,遂宁,0
Sichuan,内江,0
Sichuan,乐山,0
Sichuan,南充,0
Sichuan,眉山,10
Sichuan,宜宾,0
Sichuan,广安,0
Sichuan,达州,0
Sichuan,雅安,0
Sichuan,巴中,0
Sichuan,资阳,0
Sichuan,阿坝羌族,0
Sichuan,甘孜,0
Sichuan,凉山彝族,0
