Yunnan,昆明,0
Yunnan,曲靖,0
Yunnan,玉溪,83
Yunnan,保山,0
Yunnan,昭通,0
Yunnan,丽江,0
Yunnan,普洱,0
Yunnan,临沧,0
Yunnan,楚雄,0
Yunnan,红河,0
Yunnan,文山,0
Yunnan,西双版纳,0
Yunnan,大理,0
Yunnan,德宏,0
Yunnan,怒江,0
Yunnan,迪庆,0
