China,福建,33
China,甘肃,100
China,广东,58
China,广西,41.75
China,贵州,93
China,河北,10
China,湖北,93
China,湖南,77
China,吉林,68
China,江苏,51
China,江西,61.5
China,内蒙古,29
China,山东,43
China,山西,41
China,陕西,60
China,上海,30
China,四川,43.33333333
China,云南,83
China,浙江,45
China,北京,0
China,天津,0
China,辽宁,0
China,安徽,0
China,海南,0
China,重庆,0
China,西藏,0
China,青海,0
China,宁夏,0
China,台湾,0
China,香港,0
China,澳门,0
China,南海诸岛,0
China,新疆,0
China,黑龙江,0
China,河南,0
